Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Flagler_RentalTestSuite,Firefox 56.0,,2017-12-01 15:16:15,2017-12-01 15:20:16,4m - 1.248s,INCOMPLETE
,,,,,,
Test Cases/Rental/Base_RentalContract/CreditCardRegression/TC003_RentalContractInvoice_CC,Firefox 56.0,,2017-12-01 15:16:15,2017-12-01 15:20:16,4m - 0.833s,INCOMPLETE
callTestCase,Firefox 56.0,,2017-12-01 15:16:16,2017-12-01 15:16:16,0.007s,NOT_RUN
callTestCase,Firefox 56.0,Create a Rental Header using above Unit,2017-12-01 15:16:16,2017-12-01 15:20:16,4m - 0.057s,INCOMPLETE
